,address,description,title,url,state
2960,"605 West 4th Avenue, Suite 105 
Anchorage, AK 99501-2167 United States","The Association connects people to Alaska’s natural and cultural heritage and public lands. The Association operates educational bookstores across Alaska and offers hands-on learning courses through the Denali Institute. Members receive discounts, newsletters, and other Alaska information. Support to Alaska’s public-land educational programs is about $1.2 million annually, generated mostly through sales of educational materials in the bookstores. Learn more at
   
    www.alaskanha.org
   
   .",Alaska Geographic,www.alaskgeographic.org,AK
2961,"P.O. Box 202022 
Anchorage, AK 99520 United States","The Alaska Wildlife Alliance is a nonprofit organization based in Anchorage, Alaska. Their mission is the protection of Alaska’s natural wildlife for its intrinsic value as well as for the benefit of present and future generations. The Alliance advocates an ecosystem approach that represents the nonconsumptive values of wildlife.",Alaska Wildlife Alliance,www.akwildlife.org,AK
2962,"1900 Association Drive 
Reston, VA 20191 United States","The mission of the American Association for Leisure and Recreation (AALR) is to promote and support education, leisure, and recreation by developing quality programming and professional training, providing leadership opportunities, disseminating guidelines and standards, and enhancing public understanding of the importance of leisure and recreation in maintaining a creative and healthy lifestyle.",American Association For Leisure And Recreation (Aalr),www.aahperd.org/aalr,VA
2963,"4201 Gann Store Road 
Hixson, TN 37343 United States",Dedicated to protection of rare plants and their habitats. Members share information among each other for planning excursions to observe rare plant species in the wild.,American Association Of Field Botanists; Aafb,,TN
2964,"P.O. Box 3070 
Colorado Springs, CO 80934 United States","The American Birding Association provides leadership to field birders by increasing their knowledge, skills, and enjoyment of birding. The ABA supports the interests of birders of all ages and experience and actively encourages the conservation of birds and their habitats.",American Birding Association (Aba),www.americanbirding.org,CO
2965,"840 Rinks Lane 
Savannah, TN 38372-6774 United States","A nonprofit organization dedicated to historic canal research, preservation and canal parks.","American Canal Society, Inc.",www.americancanals.org,TN
2966,"30 Rockefeller Plaza, Rm. 5402 
New York, NY 10112 United States",,"American Conservation Association, Inc.; New York Office",www.synergos.org/globalphilanthropy/organizations/aca.htm,NY
2967,"4421 Garrison Street NW 
Washington, DC 20016 United States","The Millennium Project is a participatory think tank for global futures research with 1,600 futurists, scholars, business planners, and policymakers who work for the United Nations, governments, corporations, NGOs, universities in 50 countries and produces the annual “State of the Future” reports. There are 21 nodes (groups of institutions and individuals) around the world.",American Council For The United Nations University (Acunu); Millennium Project,http://www.millennium-project.org/,WA
2968,"5410 Grosvenor Lane Suite 110 
Bethesda, MD 20814 United States",Scientific society founded in 1870 dedicated to the conservation of fisheries resources and the professional growth of its members.,American Fisheries Society,www.fisheries.org,MD
2969,"225 Reinekers Lane, Suite 420 
Alexandria, VA 22314 United States","ASA is a nonprofit industry association working to ensure healthy and sustainable fisheries resources and increase sportfishing participation through education, conservation, promotion, and marketing.",American Sportfishing Association,www.asafishing.org,VA
2970,"P.O. Box 6669 
Bozeman, MT 59771 United States","A nonprofit conservation organization dedicated to ecologically sustainable use and protection of America’s
   

   wild-land resources in the Rocky Mountains West, including wilderness, wetlands, rangelands, free-flowing rivers, wildlife, fisheries, and forests.",American Wildlands,www.wildlifelandtrust.org,MT
2971,"P.O. Box 577 
Kearny, AZ 85237 United States","An organization of Bassmaster chapters, affiliated with the Bass Anglers Sportsman Society, organized to fight pollution, assist state and national conservation agencies in their efforts, and teach the young people of their country good conservation practices. Dedicated to the realistic conservation of their water resources.",Arizona Bass Federation,http://www.azbassfederation.com/,AZ
2972,"P.O. Box 1248 
Phoenix, AZ 85001 United States","Natural-resource competition for high school students (grades 9–12). Core study areas are aquatics, forestry, soils, wildlife, and a fifth on a current environmental issue that changes each year. Their mission is to promote an awareness and understanding of ecological and natural-resource management concepts among Arizona high school students via an annual statewide competition.","Arizona State Envirothon, Inc.",www.azenvirothon.org,AZ
2973,"658 W. Onondaga Street 
Syracuse, NY 13204-3711 United States","Atlantic States Legal Foundation, Inc., enforces environmental laws, engages in public education, conducts research and promotes environmental justice for the economically disadvantaged and people of color.",Atlantic States Legal Foundation,www.aslf.org,NY
2974,"100 Wildwood Way 
Harrisburg, PA 17110 United States","The Pennsylvania Audubon Society promotes and encourages the conservation and protection of their natural resources through public education, communication with public officials, and sponsorship of programs to help children and adults become aware of their relationship to the environment.",Audubon Pennsylvania,www.audubon.org,PA
2975,"Attn: Jerry Wade, President 
2101 W. Broadway #122 
Columbia, MO 65203-1261 United States","A nonprofit, statewide ornithological society dedicated to the preservation and protection of birds and all wildlife forms and habitat; to educating citizenry toward appreciation of the natural world; and to working for wise conservation practices related to people and wildlife.",Audubon Society Of Missouri,www.mobirds.org,MO
2976,"Beechwood Farms Nature Reserve 
614 Dorseyville Road 
Pittsburgh, PA 15238-1618 United States","Welcome to the premier environmental education organization in western Pennsylvania. They feature public access nature reserves, a nature center, a nature store, and educational programs for schools and the public.",Audubon Society Of Western Pennsylvania; Beechwood Farms Nature Reserve; Todd Sanctuary,www.aswp.org,PA
2977,"255 Sherman Hollow Road 
Huntington, VT 05462 United States","Audubon Vermont, a division of the National Audubon Society, is a membership organization whose mission is to protect birds, other wildlife, and their habitat. Through the active engagement of volunteers at the grassroots level and the work of its staff, Audubon has played an important role in the conservation and restoration of Important Bird Areas and natural communities in Vermont through science, education, and public policy programs.",Audubon Vermont,vt.audubon.org,VT
2978,"P.O. Box 1512 
Laramie, WY 82073 United States","BCA is a nonprofit group working to protect and restore wild places, wildlife, and habitats in Wyoming and surrounding states, principally on public lands. They concentrate their efforts on the Red Desert, Medicine Bow National Forest, Thunder Basin National Grassland, and other public lands of Wyoming as well as the Black Hills of South Dakota. They started in 1989 as Friends of the Bow, a local group working to protect the natural values of the Medicine Bow National Forest in southeastern Wyoming.",Biodiversity Conservation Alliance,http://www.volunteerwyoming.org/agency/detail/?agency_id=11493,WY
